capture_id,site,col,row,u,v,distance_m,pred_disp,lolo_scale,lolo_predicted_depth_m,abs_error_m,lolo_abs_rel
site-a-try-04,site-a,11,5,95.8125,45.5625,12.6970050771,98.1560477018,0.00126422079176,8.05860758776,4.63839748935,0.365314297441
site-a-try-04,site-a,15,5,129.3125,45.5625,14.7528570397,71.4027154446,0.00126422079176,11.0780250565,3.67483198319,0.249092902704
site-a-try-04,site-a,0,6,3.6875,53.9375,10.7822916123,91.4988207817,0.00126422079176,8.64493185854,2.13735975378,0.198228709687
site-a-try-04,site-a,1,6,12.0625,53.9375,11.0495832874,90.8739769459,0.00126422079176,8.70437387445,2.34520941294,0.212244150023
site-a-try-04,site-a,2,6,20.4375,53.9375,14.2624432211,90.499514699,0.00126422079176,8.74039019354,5.52205302754,0.387174409177
site-a-try-04,site-a,3,6,28.8125,53.9375,14.2028983173,91.6893808842,0.00126422079176,8.62696490223,5.57593341508,0.392591236697
site-a-try-04,site-a,4,6,37.1875,53.9375,14.1098236883,93.7681901455,0.00126422079176,8.43570798975,5.67411569859,0.402139376361
site-a-try-04,site-a,5,6,45.5625,53.9375,14.0013510986,95.4633568525,0.00126422079176,8.28591301285,5.71543808574,0.408206182781
site-a-try-04,site-a,6,6,53.9375,53.9375,13.8702387033,97.9393517971,0.00126422079176,8.07643767577,5.79380102753,0.417714586711
site-a-try-04,site-a,7,6,62.3125,53.9375,11.5184168894,115.382274151,0.00126422079176,6.85548171603,4.66293517341,0.404824310334
site-a-try-04,site-a,8,6,70.6875,53.9375,9.82154403236,124.642533302,0.00126422079176,6.34615688431,3.47538714804,0.353853440619
site-a-try-04,site-a,9,6,79.0625,53.9375,13.6426461584,93.3606722355,0.00126422079176,8.47252972643,5.17011643196,0.378967274525
site-a-try-04,site-a,10,6,87.4375,53.9375,13.6776157948,93.8849918842,0.00126422079176,8.42521317752,5.2524026173,0.384014487327
site-a-try-04,site-a,11,6,95.8125,53.9375,14.0489036101,93.6310670376,0.00126422079176,8.44806212106,5.600841489,0.398667514879
site-a-try-04,site-a,12,6,104.1875,53.9375,14.064224757,93.8046364784,0.00126422079176,8.43243042658,5.63179433044,0.400434039397
site-a-try-04,site-a,13,6,112.5625,53.9375,14.0607951159,93.410490036,0.00126422079176,8.46801114618,5.59278396972,0.397757304876
site-a-try-04,site-a,14,6,120.9375,53.9375,14.1611402053,92.5293734074,0.00126422079176,8.54864830125,5.61249190406,0.396330508892
site-a-try-04,site-a,15,6,129.3125,53.9375,13.4392809761,91.7025005817,0.00126422079176,8.62573065922,4.81355031686,0.358170226921
site-a-try-04,site-a,0,7,3.6875,62.3125,12.0656245314,104.375540614,0.00126422079176,7.57841412021,4.48721041119,0.371900385223
site-a-try-04,site-a,1,7,12.0625,62.3125,12.0499516755,104.143031955,0.00126422079176,7.59533360944,4.45461806609,0.369679330344
site-a-try-04,site-a,2,7,20.4375,62.3125,12.0273781418,103.980535388,0.00126422079176,7.60720328899,4.42017485278,0.367509427298
site-a-try-04,site-a,3,7,28.8125,62.3125,12.011956083,104.35531354,0.00126422079176,7.57988303581,4.43207304717,0.368971799144
site-a-try-04,site-a,4,7,37.1875,62.3125,11.9953666953,105.363588929,0.00126422079176,7.50734745118,4.48801924413,0.374146064737
site-a-try-04,site-a,5,7,45.5625,62.3125,11.9839406144,106.895122409,0.00126422079176,7.39978637911,4.58415423528,0.382524779017
site-a-try-04,site-a,6,7,53.9375,62.3125,11.9792721256,108.638565421,0.00126422079176,7.28103383664,4.69823828896,0.392197308793
site-a-try-04,site-a,7,7,62.3125,62.3125,11.9820947477,109.344712615,0.00126422079176,7.23401298406,4.74808176363,0.396264748661
site-a-try-04,site-a,8,7,70.6875,62.3125,11.9919905451,109.335294724,0.00126422079176,7.23463610534,4.75735443979,0.39671098988
site-a-try-04,site-a,9,7,79.0625,62.3125,11.9880073759,108.924805284,0.00126422079176,7.26190025069,4.72610712525,0.39423625437
site-a-try-04,site-a,10,7,87.4375,62.3125,11.9740975275,107.477704525,0.00126422079176,7.35967589083,4.61442163662,0.385366966157
site-a-try-04,site-a,11,7,95.8125,62.3125,11.9738716074,106.097184777,0.00126422079176,7.45543882673,4.51843278064,0.377357710923
site-a-try-04,site-a,12,7,104.1875,62.3125,11.987441798,105.721639633,0.00126422079176,7.48192208841,4.5055197096,0.375853312618
site-a-try-04,site-a,13,7,112.5625,62.3125,12.0127603864,105.360240102,0.00126422079176,7.50758606881,4.50517431758,0.375032396608
site-a-try-04,site-a,14,7,120.9375,62.3125,12.0460875121,105.127700329,0.00126422079176,7.52419265637,4.52189485569,0.37538286611
site-a-try-04,site-a,15,7,129.3125,62.3125,12.0756453387,104.735003114,0.00126422079176,7.5524041369,4.52324120176,0.374575525771
site-a-try-05,site-a,5,2,45.5625,20.4375,17.6464603636,111.545121551,0.00126422079176,7.09131031281,10.5551500508,0.59814545429
site-a-try-05,site-a,1,3,12.0625,28.8125,19.8271302606,91.5618978739,0.00126422079176,8.63897635547,11.1881539051,0.564285086045
site-a-try-05,site-a,2,3,20.4375,28.8125,17.4105430137,139.699145794,0.00126422079176,5.6621754292,11.7483675845,0.674784673588
site-a-try-05,site-a,3,3,28.8125,28.8125,19.3537110052,133.88098073,0.00126422079176,5.90824078582,13.4454702194,0.694723105856
site-a-try-05,site-a,4,3,37.1875,28.8125,19.0962443189,131.676700592,0.00126422079176,6.00714528264,13.0890990363,0.685427920678
site-a-try-05,site-a,5,3,45.5625,28.8125,15.0513799311,129.502771854,0.00126422079176,6.10798563975,8.94339429133,0.594190986626
site-a-try-05,site-a,6,3,53.9375,28.8125,17.3274063564,95.4382067919,0.00126422079176,8.28809653266,9.03930982371,0.521677026429
site-a-try-05,site-a,1,4,12.0625,37.1875,19.9022463546,99.3606324196,0.00126422079176,7.96091018679,11.9413361679,0.599999414894
site-a-try-05,site-a,2,4,20.4375,37.1875,17.4103155595,143.200984478,0.00126422079176,5.5237125197,11.8866030398,0.682733348467
site-a-try-05,site-a,3,4,28.8125,37.1875,19.3188121782,140.405352354,0.00126422079176,5.63369599188,13.6851161863,0.708382899533
site-a-try-05,site-a,4,4,37.1875,37.1875,19.0947441368,138.260342121,0.00126422079176,5.72109875225,13.3736453846,0.700383586643
site-a-try-05,site-a,5,4,45.5625,37.1875,15.0952587832,137.272720814,0.00126422079176,5.76225972725,9.33299905598,0.618273538069
site-a-try-05,site-a,6,4,53.9375,37.1875,17.3236302758,79.4576114416,0.00126422079176,9.95500690801,7.36862336783,0.425350994595
site-a-try-05,site-a,8,4,70.6875,37.1875,14.0166948565,75.4900509119,0.00126422079176,10.4782161522,3.53847870429,0.252447437896
site-a-try-05,site-a,9,4,79.0625,37.1875,13.1954153357,69.1642996073,0.00126422079176,11.4365514476,1.75886388815,0.13329356018
site-a-try-05,site-a,10,4,87.4375,37.1875,13.9546556492,58.980956912,0.00126422079176,13.4111264416,0.543529207558,0.0389496682127
site-a-try-05,site-a,11,4,95.8125,37.1875,14.5438902512,61.45708251,0.00126422079176,12.8707878488,1.67310240233,0.115038161966
site-a-try-05,site-a,12,4,104.1875,37.1875,15.5200230066,59.9175918698,0.00126422079176,13.2014830054,2.31854000119,0.14939024254
site-a-try-05,site-a,5,5,45.5625,45.5625,17.7185339185,134.188637733,0.00126422079176,5.89469484269,11.8238390758,0.667314752462
site-a-try-05,site-a,8,5,70.6875,45.5625,14.3239718305,89.2344869375,0.00126422079176,8.86429785099,5.45967397949,0.381156430919
site-a-try-05,site-a,9,5,79.0625,45.5625,11.2341193817,90.4695413113,0.00126422079176,8.74328596487,2.4908334168,0.221720397672
site-a-try-05,site-a,10,5,87.4375,45.5625,10.9385260454,81.7528065443,0.00126422079176,9.67552190843,1.26300413695,0.115463832303
site-a-try-05,site-a,11,5,95.8125,45.5625,12.0544477115,73.9221777916,0.00126422079176,10.7004568105,1.35399090107,0.11232293121
site-a-try-05,site-a,12,5,104.1875,45.5625,15.7961937725,63.6940358877,0.00126422079176,12.4187619731,3.3774317994,0.213813013948
site-a-try-05,site-a,0,6,3.6875,53.9375,9.89698773625,121.060680509,0.00126422079176,6.53392222373,3.36306551252,0.339806979875
site-a-try-05,site-a,1,6,12.0625,53.9375,14.2143906719,93.5152703524,0.00126422079176,8.45852306061,5.75586761133,0.404932419839
site-a-try-05,site-a,2,6,20.4375,53.9375,14.099284744,134.965140581,0.00126422079176,5.86078054962,8.23850419434,0.584320718671
site-a-try-05,site-a,3,6,28.8125,53.9375,14.0422883438,137.39122963,0.00126422079176,5.75728940579,8.28499893796,0.590003476296
site-a-try-05,site-a,4,6,37.1875,53.9375,14.104708605,135.072182894,0.00126422079176,5.85613598484,8.24857262013,0.584809856846
site-a-try-05,site-a,5,6,45.5625,53.9375,14.1836293926,131.084776402,0.00126422079176,6.03427104588,8.14935834672,0.574560863172
site-a-try-05,site-a,6,6,53.9375,53.9375,14.1492908511,114.2049402,0.00126422079176,6.92615459025,7.22313626082,0.510494577915
site-a-try-05,site-a,7,6,62.3125,53.9375,14.1597168343,103.91467464,0.00126422079176,7.61202470717,6.54769212709,0.462416883313
site-a-try-05,site-a,8,6,70.6875,53.9375,14.2077226956,99.5448503494,0.00126422079176,7.94617770802,6.26154498755,0.440714189157
site-a-try-05,site-a,9,6,79.0625,53.9375,14.028771622,94.942545414,0.00126422079176,8.331365747,5.69740587501,0.406122932821
site-a-try-05,site-a,10,6,87.4375,53.9375,14.0668982712,79.3367440701,0.00126422079176,9.97017309024,4.09672518094,0.291231592208
site-a-try-05,site-a,11,6,95.8125,53.9375,14.116160298,76.4703627825,0.00126422079176,10.3438906527,3.77226964525,0.267230575853
site-a-try-05,site-a,12,6,104.1875,53.9375,14.1355000101,71.1223343611,0.00126422079176,11.1216972545,3.01380275565,0.21320807566
site-a-try-05,site-a,13,6,112.5625,53.9375,14.2061441902,68.8426325321,0.00126422079176,11.4899887134,2.7161554768,0.191195826287
site-a-try-05,site-a,14,6,120.9375,53.9375,9.8986551023,123.959209085,0.00126422079176,6.38114002692,3.51751507537,0.355352827129
site-a-try-05,site-a,15,6,129.3125,53.9375,9.83941970925,123.334211111,0.00126422079176,6.41347655017,3.42594315908,0.348185488607
site-a-try-05,site-a,0,7,3.6875,62.3125,8.45977306882,133.60181284,0.00126422079176,5.92058636019,2.53918670862,0.30014832407
site-a-try-05,site-a,1,7,12.0625,62.3125,8.46363725509,136.618912458,0.00126422079176,5.78983580356,2.67380145153,0.315916357346
site-a-try-05,site-a,2,7,20.4375,62.3125,8.40600973589,143.974217892,0.00126422079176,5.49404665903,2.91196307685,0.346414430669
site-a-try-05,site-a,3,7,28.8125,62.3125,11.8561629507,141.715641737,0.00126422079176,5.58160737304,6.27455557765,0.529223122501
site-a-try-05,site-a,4,7,37.1875,62.3125,11.8601875382,139.142337799,0.00126422079176,5.68483384214,6.17535369604,0.520679262124
site-a-try-05,site-a,5,7,45.5625,62.3125,11.8871501739,135.066168785,0.00126422079176,5.85639674176,6.03075343216,0.507333830559
site-a-try-05,site-a,6,7,53.9375,62.3125,11.9034352952,129.930788994,0.00126422079176,6.08786475415,5.81557054104,0.488562368494
site-a-try-05,site-a,7,7,62.3125,62.3125,11.9064544932,123.569234014,0.00126422079176,6.4012784178,5.50517607536,0.462369051889
site-a-try-05,site-a,8,7,70.6875,62.3125,11.895688874,118.491988897,0.00126422079176,6.67556581804,5.22012305596,0.438824780242
site-a-try-05,site-a,9,7,79.0625,62.3125,11.8825110544,110.206838846,0.00126422079176,7.17742273598,4.7050883184,0.395967510307
site-a-try-05,site-a,10,7,87.4375,62.3125,11.8924791263,95.5410052538,0.00126422079176,8.27917885827,3.61330026804,0.303830700871
site-a-try-05,site-a,11,7,95.8125,62.3125,11.8903297738,89.9562586546,0.00126422079176,8.79317440082,3.09715537295,0.260476827126
site-a-try-05,site-a,12,7,104.1875,62.3125,8.56976467239,127.702008009,0.00126422079176,6.19411615469,2.3756485177,0.277212806713
site-a-try-05,site-a,13,7,112.5625,62.3125,8.45543821474,136.138168335,0.00126422079176,5.81028142562,2.64515678911,0.312834973414
site-a-try-05,site-a,14,7,120.9375,62.3125,8.318609742,134.415683746,0.00126422079176,5.8847379171,2.43387182491,0.292581561149
site-a-try-05,site-a,15,7,129.3125,62.3125,8.41421480136,134.147032499,0.00126422079176,5.89652306173,2.51769173963,0.299218857501
site-b-try-01,site-b,6,1,53.9375,12.0625,10.3380438358,21.1395411491,0.00114243885889,41.4067817149,31.0687378791,3.00528207974
site-b-try-01,site-b,7,1,62.3125,12.0625,8.84518460003,20.2086706161,0.00114243885889,43.3140993062,34.4689147062,3.89691298315
site-b-try-01,site-b,8,1,70.6875,12.0625,7.87212902206,21.4337647855,0.00114243885889,40.8383862879,32.9662572658,4.18771810948
site-b-try-01,site-b,5,2,45.5625,20.4375,10.9189830007,28.4163352251,0.00114243885889,30.8034220099,19.8844390093,1.8210889245
site-b-try-01,site-b,6,2,53.9375,20.4375,9.04942413989,33.3880913854,0.00114243885889,26.2165439711,17.1671198312,1.89704002882
site-b-try-01,site-b,7,2,62.3125,20.4375,7.40050216527,37.1388070583,0.00114243885889,23.5688875127,16.1683853475,2.18476868007
site-b-try-01,site-b,8,2,70.6875,20.4375,7.05324213852,37.2096782923,0.00114243885889,23.523997145,16.4707550065,2.33520339768
site-b-try-01,site-b,1,3,12.0625,28.8125,17.0080420573,45.8123607635,0.00114243885889,19.1066417737,2.09859971641,0.123388671626
site-b-try-01,site-b,2,3,20.4375,28.8125,14.3356133171,60.1683785915,0.00114243885889,14.5478469988,0.212233681684,0.0148046460929
site-b-try-01,site-b,3,3,28.8125,28.8125,13.9269188339,72.2942581177,0.00114243885889,12.1077439441,1.81917488987,0.130622926116
site-b-try-01,site-b,4,3,37.1875,28.8125,3.29892676546,86.327377677,0.00114243885889,10.1395454081,6.84061864261,2.07358911821
site-b-try-01,site-b,5,3,45.5625,28.8125,3.12797272317,89.2170113921,0.00114243885889,9.81113749784,6.68316477467,2.13658026017
site-b-try-01,site-b,6,3,53.9375,28.8125,9.01723948764,61.2821708918,0.00114243885889,14.2834425279,5.26620304022,0.584014991222
site-b-try-01,site-b,7,3,62.3125,28.8125,8.60893961759,54.7720597982,0.00114243885889,15.9811474891,7.37220787146,0.856343312757
site-b-try-01,site-b,8,3,70.6875,28.8125,8.24353506415,57.0638526678,0.00114243885889,15.3393142067,7.09577914253,0.860768964687
site-b-try-01,site-b,9,3,79.0625,28.8125,12.8626834456,55.8671522141,0.00114243885889,15.6678894704,2.80520602479,0.218088708834
site-b-try-01,site-b,0,4,3.6875,37.1875,6.12011690348,139.515120745,0.00114243885889,6.27401790747,0.15390100399,0.0251467425242
site-b-try-01,site-b,1,4,12.0625,37.1875,6.41371034914,154.762593746,0.00114243885889,5.65589103107,0.757819318069,0.118156149376
site-b-try-01,site-b,2,4,20.4375,37.1875,5.85087242629,167.811331987,0.00114243885889,5.21609807603,0.634774350265,0.1084922562
site-b-try-01,site-b,3,4,28.8125,37.1875,4.8684388307,174.038826227,0.00114243885889,5.02945454695,0.161015716252,0.0330733776989
site-b-try-01,site-b,4,4,37.1875,37.1875,3.64718767166,179.557651758,0.00114243885889,4.87487086929,1.22768319764,0.336610920018
site-b-try-01,site-b,5,4,45.5625,37.1875,3.63308164939,180.187788486,0.00114243885889,4.85782290391,1.22474125452,0.337108100702
site-b-try-01,site-b,6,4,53.9375,37.1875,3.70870383023,172.072132111,0.00114243885889,5.08693857151,1.37823474128,0.371621678185
site-b-try-01,site-b,7,4,62.3125,37.1875,4.05897138265,143.312938452,0.00114243885889,6.10775534555,2.04878396289,0.504754473423
site-b-try-01,site-b,8,4,70.6875,37.1875,7.64313644899,112.019531727,0.00114243885889,7.81399772362,0.170861274634,0.0223548638408
site-b-try-01,site-b,9,4,79.0625,37.1875,5.78100207076,102.119809747,0.00114243885889,8.57150408021,2.79050200946,0.482702129372
site-b-try-01,site-b,10,4,87.4375,37.1875,4.88943423561,105.945151925,0.00114243885889,8.26201435375,3.37258011814,0.689768990771
site-b-try-01,site-b,11,4,95.8125,37.1875,5.54435833787,104.562075257,0.00114243885889,8.3712987119,2.82694037403,0.50987692385
site-b-try-01,site-b,12,4,104.1875,37.1875,6.3823895142,100.53616333,0.00114243885889,8.70652247829,2.32413296409,0.364147778653
site-b-try-01,site-b,13,4,112.5625,37.1875,5.57736990505,94.0526132584,0.00114243885889,9.30670967653,3.72933977148,0.66865562711
site-b-try-01,site-b,14,4,120.9375,37.1875,4.85788143331,102.520188451,0.00114243885889,8.5380292325,3.6801477992,0.7575622933
site-b-try-01,site-b,15,4,129.3125,37.1875,4.93468261497,118.83243084,0.00114243885889,7.3660057253,2.43132311032,0.492701010384
site-b-try-01,site-b,0,5,3.6875,45.5625,2.23232588824,429.309782982,0.00114243885889,2.03890151264,0.193424375594,0.0866470153901
site-b-try-01,site-b,1,5,12.0625,45.5625,2.29578301108,434.361546516,0.00114243885889,2.01518843676,0.280594574311,0.122221731304
site-b-try-01,site-b,2,5,20.4375,45.5625,2.30662619679,440.028734207,0.00114243885889,1.98923456099,0.317391635799,0.137599944127
site-b-try-01,site-b,3,5,28.8125,45.5625,2.27126832432,439.788405895,0.00114243885889,1.99032160508,0.280946719244,0.123695961519
site-b-try-01,site-b,4,5,37.1875,45.5625,2.23725025486,437.236030102,0.00114243885889,2.00194015509,0.235310099768,0.105178264817
site-b-try-01,site-b,5,5,45.5625,45.5625,2.20982973242,434.204872608,0.00114243885889,2.01591557611,0.193914156307,0.0877507228101
site-b-try-01,site-b,6,5,53.9375,45.5625,2.19295474475,424.792006493,0.00114243885889,2.06058577501,0.132368969747,0.0603610129501
site-b-try-01,site-b,7,5,62.3125,45.5625,2.18779222007,415.146375656,0.00114243885889,2.10846202025,0.0793301998168,0.03626039031
site-b-try-01,site-b,8,5,70.6875,45.5625,2.1957176856,408.699677944,0.00114243885889,2.14172022429,0.0539974613053,0.0245921694121
site-b-try-01,site-b,9,5,79.0625,45.5625,2.21566514783,402.258891582,0.00114243885889,2.17601247413,0.0396526736957,0.0178965100997
site-b-try-01,site-b,10,5,87.4375,45.5625,2.24490781649,403.75524044,0.00114243885889,2.16794799978,0.0769598167041,0.0342819496368
site-b-try-01,site-b,11,5,95.8125,45.5625,2.27933670714,404.525314808,0.00114243885889,2.1638209869,0.115515720241,0.0506795331636
site-b-try-01,site-b,12,5,104.1875,45.5625,2.31457557224,411.680670738,0.00114243885889,2.12621196022,0.188363612024,0.0813814913986
site-b-try-01,site-b,13,5,112.5625,45.5625,2.2456878317,421.073636055,0.00114243885889,2.07878216769,0.166905664011,0.0743227360702
site-b-try-01,site-b,14,5,120.9375,45.5625,2.20647144303,424.553622246,0.00114243885889,2.06174278124,0.144728661791,0.0655928098451
site-b-try-01,site-b,15,5,129.3125,45.5625,2.2018389139,423.502784252,0.00114243885889,2.06685858621,0.13498032769,0.0613034526905
site-b-try-01,site-b,0,6,3.6875,53.9375,1.54528924162,685.262626648,0.00114243885889,1.27735021855,0.267939023064,0.173390855154
site-b-try-01,site-b,1,6,12.0625,53.9375,1.53884052295,685.226928711,0.00114243885889,1.27741676405,0.261423758895,0.169883594172
site-b-try-01,site-b,2,6,20.4375,53.9375,1.52959316152,682.036994934,0.00114243885889,1.28339132982,0.2462018317,0.160959030083
site-b-try-01,site-b,3,6,28.8125,53.9375,1.51906560605,679.246731758,0.00114243885889,1.28866334572,0.230402260335,0.151673673222
site-b-try-01,site-b,4,6,37.1875,53.9375,1.50876427661,675.814700127,0.00114243885889,1.29520764457,0.213556632046,0.141544067126
site-b-try-01,site-b,5,6,45.5625,53.9375,1.5004637364,671.988689423,0.00114243885889,1.30258199236,0.19788174404,0.131880390868
site-b-try-01,site-b,6,6,53.9375,53.9375,1.49515822068,667.650101662,0.00114243885889,1.31104655528,0.184111665403,0.1231385835
site-b-try-01,site-b,7,6,62.3125,53.9375,1.49360409814,665.165101051,0.00114243885889,1.31594451442,0.177659583716,0.118946904295
site-b-try-01,site-b,8,6,70.6875,53.9375,1.49611099548,659.315412521,0.00114243885889,1.32762005755,0.16849093793,0.112619276537
site-b-try-01,site-b,9,6,79.0625,53.9375,1.50223815438,647.143659592,0.00114243885889,1.35259049972,0.149647654666,0.0996164650921
site-b-try-01,site-b,10,6,87.4375,53.9375,1.5110269671,648.601169586,0.00114243885889,1.34955101372,0.161475953385,0.106865037422
site-b-try-01,site-b,11,6,95.8125,53.9375,1.52156647768,662.80860424,0.00114243885889,1.32062311852,0.200943359163,0.132063476759
site-b-try-01,site-b,12,6,104.1875,53.9375,1.53180822036,678.676740646,0.00114243885889,1.28974563808,0.242062582284,0.158024078384
site-b-try-01,site-b,13,6,112.5625,53.9375,1.54056135551,684.830844879,0.00114243885889,1.27815558026,0.262405775254,0.170331271984
site-b-try-01,site-b,14,6,120.9375,53.9375,1.54621810611,682.733095169,0.00114243885889,1.28208281114,0.264135294965,0.170826673108
site-b-try-01,site-b,15,6,129.3125,53.9375,1.54792707975,682.1850214,0.00114243885889,1.28311284836,0.264814231395,0.171076683688
site-b-try-01,site-b,0,7,3.6875,62.3125,1.29507496545,870.380284309,0.00114243885889,1.00567577379,0.289399191656,0.223461343457
site-b-try-01,site-b,1,7,12.0625,62.3125,1.29349109695,870.419672012,0.00114243885889,1.00563026556,0.287860831391,0.222545661172
site-b-try-01,site-b,2,7,20.4375,62.3125,1.29116286482,869.412680626,0.00114243885889,1.00679503005,0.284367834768,0.220241646129
site-b-try-01,site-b,3,7,28.8125,62.3125,1.28850121175,869.146129608,0.00114243885889,1.00710379543,0.281397416313,0.21839127022
site-b-try-01,site-b,4,7,37.1875,62.3125,1.28592889302,867.430293083,0.00114243885889,1.00909591571,0.276832977307,0.215278604291
site-b-try-01,site-b,5,7,45.5625,62.3125,1.28380909675,864.350958824,0.00114243885889,1.01269091794,0.271118178812,0.211182627929
site-b-try-01,site-b,6,7,53.9375,62.3125,1.28240972853,863.955147743,0.00114243885889,1.0131548706,0.269254857932,0.209960086813
site-b-try-01,site-b,7,7,62.3125,62.3125,1.28201679143,866.946840286,0.00114243885889,1.00965863792,0.272358153511,0.212445075081
site-b-try-01,site-b,8,7,70.6875,62.3125,1.2826539128,867.006342888,0.00114243885889,1.0095893451,0.273064567702,0.212890293302
site-b-try-01,site-b,9,7,79.0625,62.3125,1.28424373585,863.561657906,0.00114243885889,1.01361652396,0.270627211887,0.210728854915
site-b-try-01,site-b,10,7,87.4375,62.3125,1.28650049586,865.515746117,0.00114243885889,1.01132806635,0.275172429516,0.213892206338
site-b-try-01,site-b,11,7,95.8125,62.3125,1.28914435694,870.606956482,0.00114243885889,1.00541393495,0.283730421983,0.22009204823
site-b-try-01,site-b,12,7,104.1875,62.3125,1.29174642282,873.300934792,0.00114243885889,1.0023124115,0.28943401132,0.224064109029
site-b-try-01,site-b,13,7,112.5625,62.3125,1.29391980499,874.648983002,0.00114243885889,1.00076760269,0.293152202299,0.226561338012
site-b-try-01,site-b,14,7,120.9375,62.3125,1.29533100882,874.9006567,0.00114243885889,1.00047972214,0.294851286677,0.227626208799
site-b-try-01,site-b,15,7,129.3125,62.3125,1.2957181098,872.829402924,0.00114243885889,1.00285389445,0.292864215343,0.22602463694
site-b-try-02,site-b,0,1,3.6875,12.0625,6.63826073098,33.4348666668,0.00114243885889,26.1798671022,19.5416063712,2.94378409694
site-b-try-02,site-b,1,1,12.0625,12.0625,11.1305766152,30.799025923,0.00114243885889,28.4203912196,17.2898146044,1.55336198673
site-b-try-02,site-b,14,1,120.9375,12.0625,5.19216132631,62.3362489343,0.00114243885889,14.0419159138,8.84975458746,1.70444522643
site-b-try-02,site-b,15,1,129.3125,12.0625,5.40702944911,52.3972344995,0.00114243885889,16.7054687958,11.2984393466,2.08958346778
site-b-try-02,site-b,0,2,3.6875,20.4375,4.54137555172,64.5530713201,0.00114243885889,13.5597013127,9.01832576094,1.98581369416
site-b-try-02,site-b,1,2,12.0625,20.4375,7.51040488536,51.7729636431,0.00114243885889,16.9069009058,9.39649602048,1.25113042025
site-b-try-02,site-b,2,2,20.4375,20.4375,4.16905824772,37.8999733329,0.00114243885889,23.0955404171,18.9264821693,4.53974999742
site-b-try-02,site-b,5,2,45.5625,20.4375,18.5590537284,21.5999279022,0.00114243885889,40.5242262788,21.9651725504,1.18352869019
site-b-try-02,site-b,13,2,112.5625,20.4375,17.4244814509,23.9453295767,0.00114243885889,36.5549516915,19.1304702406,1.09790757874
site-b-try-02,site-b,14,2,120.9375,20.4375,3.46884434843,82.8343579769,0.00114243885889,10.5671171636,7.09827281519,2.04629326145
site-b-try-02,site-b,15,2,129.3125,20.4375,3.65038534476,74.6135829687,0.00114243885889,11.7313809509,8.0809956061,2.21373768599
site-b-try-02,site-b,0,3,3.6875,28.8125,3.09794401486,102.78032589,0.00114243885889,8.51641944447,5.41847542961,1.74905531011
site-b-try-02,site-b,1,3,12.0625,28.8125,3.08111063393,91.2823940516,0.00114243885889,9.58914777608,6.50803714215,2.11223740897
site-b-try-02,site-b,2,3,20.4375,28.8125,2.58860171056,120.48266232,0.00114243885889,7.26511473982,4.67651302926,1.80657882214
site-b-try-02,site-b,3,3,28.8125,28.8125,2.9033033322,171.322172165,0.00114243885889,5.1092065601,2.2059032279,0.759790822898
site-b-try-02,site-b,4,3,37.1875,28.8125,3.85610737057,159.300112247,0.00114243885889,5.49478813019,1.63868075962,0.424957243703
site-b-try-02,site-b,5,3,45.5625,28.8125,7.1103153731,80.7933928967,0.00114243885889,10.8340587582,3.72374338508,0.523710017022
site-b-try-02,site-b,13,3,112.5625,28.8125,4.61213304589,37.3550931215,0.00114243885889,23.4324236073,18.8202905614,4.08060443491
site-b-try-02,site-b,14,3,120.9375,28.8125,2.94772387535,98.2792414427,0.00114243885889,8.90646237258,5.95873849723,2.02147105673
site-b-try-02,site-b,15,3,129.3125,28.8125,3.10006381017,103.007129073,0.00114243885889,8.49766781961,5.39760400944,1.74112674447
site-b-try-02,site-b,0,4,3.6875,37.1875,1.45214883462,235.219480991,0.00114243885889,3.72129197048,2.26914313586,1.56261058217
site-b-try-02,site-b,1,4,12.0625,37.1875,1.41487960158,237.855028868,0.00114243885889,3.68005826945,2.26517866787,1.60096920285
site-b-try-02,site-b,2,4,20.4375,37.1875,1.53410668094,234.710958481,0.00114243885889,3.72935448596,2.19524780502,1.43096163538
site-b-try-02,site-b,3,4,28.8125,37.1875,1.87924757457,227.368372202,0.00114243885889,3.84978947352,1.97054189896,1.04858025394
site-b-try-02,site-b,4,4,37.1875,37.1875,2.31578431959,222.490750074,0.00114243885889,3.93418767127,1.61840335168,0.698857548173
site-b-try-02,site-b,5,4,45.5625,37.1875,2.39768850885,191.332054377,0.00114243885889,4.57487569852,2.17718718967,0.908035877734
site-b-try-02,site-b,6,4,53.9375,37.1875,3.50638772345,141.05888629,0.00114243885889,6.20535429521,2.69896657176,0.769728502557
site-b-try-02,site-b,7,4,62.3125,37.1875,4.05414813794,124.757374763,0.00114243885889,7.01618134859,2.96203321066,0.730617902918
site-b-try-02,site-b,8,4,70.6875,37.1875,5.18446196946,111.697922707,0.00114243885889,7.83649637079,2.65203440133,0.511535124947
site-b-try-02,site-b,9,4,79.0625,37.1875,5.55193833228,87.9146779776,0.00114243885889,9.95647582464,4.40453749236,0.793333288079
site-b-try-02,site-b,10,4,87.4375,37.1875,6.36238253582,68.52904284,0.00114243885889,12.7729839735,6.41060143768,1.00757874925
site-b-try-02,site-b,11,4,95.8125,37.1875,1.96480791456,81.9255101681,0.00114243885889,10.6843444016,8.71953648707,4.43785696426
site-b-try-02,site-b,12,4,104.1875,37.1875,1.51040180103,185.130842686,0.00114243885889,4.72811743963,3.2177156386,2.13037063145
