capture_id,site,col,row,u,v,status,distance_m,pred_disp,in_metric_range
site-b-try-03,site-b,1,1,12.0625,12.0625,hit,45.7238181147,6.76302662492,0
site-b-try-03,site-b,2,1,20.4375,12.0625,no_hit,,,0
site-b-try-03,site-b,3,1,28.8125,12.0625,no_hit,,,0
site-b-try-03,site-b,4,1,37.1875,12.0625,hit,73.373013636,3.7027695477,0
site-b-try-03,site-b,5,1,45.5625,12.0625,hit,61.8312669238,12.4980410486,0
site-b-try-03,site-b,6,1,53.9375,12.0625,hit,53.8809286377,12.104943946,0
site-b-try-03,site-b,7,1,62.3125,12.0625,no_hit,,,0
site-b-try-03,site-b,8,1,70.6875,12.0625,no_hit,,,0
site-b-try-03,site-b,9,1,79.0625,12.0625,no_hit,,,0
site-b-try-03,site-b,10,1,87.4375,12.0625,hit,87.659553347,4.58724521846,0
site-b-try-03,site-b,11,1,95.8125,12.0625,hit,29.8833717886,25.4966175258,0
site-b-try-03,site-b,12,1,104.1875,12.0625,hit,37.603010205,16.1555656642,0
site-b-try-03,site-b,13,1,112.5625,12.0625,no_hit,,,0
site-b-try-03,site-b,14,1,120.9375,12.0625,hit,66.2616452667,12.1840302646,0
site-b-try-03,site-b,15,1,129.3125,12.0625,hit,70.4356790545,12.9247928262,0
site-b-try-03,site-b,0,2,3.6875,20.4375,hit,23.656608415,33.7966561317,0
site-b-try-03,site-b,1,2,12.0625,20.4375,hit,26.4672377772,28.2818034589,0
site-b-try-03,site-b,2,2,20.4375,20.4375,no_hit,,,0
site-b-try-03,site-b,3,2,28.8125,20.4375,no_hit,,,0
site-b-try-03,site-b,4,2,37.1875,20.4375,hit,49.6542016694,21.5577153563,0
site-b-try-03,site-b,5,2,45.5625,20.4375,hit,41.392256043,24.4838441908,0
site-b-try-03,site-b,6,2,53.9375,20.4375,hit,34.9733186232,25.3215447962,0
site-b-try-03,site-b,7,2,62.3125,20.4375,no_hit,,,0
site-b-try-03,site-b,8,2,70.6875,20.4375,hit,51.5787137786,47.5098596215,0
site-b-try-03,site-b,9,2,79.0625,20.4375,hit,75.5574611024,10.5630321056,0
site-b-try-03,site-b,10,2,87.4375,20.4375,hit,58.5747307133,27.5475416481,0
site-b-try-03,site-b,11,2,95.8125,20.4375,hit,17.5945187744,58.2669067979,1
site-b-try-03,site-b,12,2,104.1875,20.4375,hit,25.2682736057,48.3853543997,0
site-b-try-03,site-b,13,2,112.5625,20.4375,no_hit,,,0
site-b-try-03,site-b,14,2,120.9375,20.4375,hit,45.6178684184,28.2073789835,0
site-b-try-03,site-b,15,2,129.3125,20.4375,hit,23.9498324791,32.9775919318,0
site-b-try-03,site-b,0,3,3.6875,28.8125,hit,19.2451555816,57.366404593,1
site-b-try-03,site-b,1,3,12.0625,28.8125,hit,22.483398889,54.0178618431,0
site-b-try-03,site-b,2,3,20.4375,28.8125,hit,37.291478189,33.1739116907,0
site-b-try-03,site-b,3,3,28.8125,28.8125,hit,24.8656536423,34.4964848757,0
site-b-try-03,site-b,4,3,37.1875,28.8125,hit,20.3439810185,32.2918334603,0
site-b-try-03,site-b,5,3,45.5625,28.8125,hit,35.229325789,32.9543116093,0
site-b-try-03,site-b,6,3,53.9375,28.8125,hit,29.2607385186,35.487849474,0
site-b-try-03,site-b,7,3,62.3125,28.8125,hit,81.8470544264,32.399268806,0
site-b-try-03,site-b,8,3,70.6875,28.8125,hit,43.7303698755,45.2547826171,0
site-b-try-03,site-b,9,3,79.0625,28.8125,hit,16.1286093683,81.7808566093,1
site-b-try-03,site-b,10,3,87.4375,28.8125,hit,14.6974029706,84.505286932,1
site-b-try-03,site-b,11,3,95.8125,28.8125,hit,13.7643086147,75.0568438768,1
site-b-try-03,site-b,12,3,104.1875,28.8125,hit,15.3254600792,63.3538708687,1
site-b-try-03,site-b,13,3,112.5625,28.8125,hit,94.5996357417,28.2798137665,0
site-b-try-03,site-b,14,3,120.9375,28.8125,hit,30.9875758882,46.4694989324,0
site-b-try-03,site-b,15,3,129.3125,28.8125,hit,21.2438740366,52.0001484752,0
site-b-try-03,site-b,0,4,3.6875,37.1875,hit,12.9292488156,87.4662302732,1
site-b-try-03,site-b,1,4,12.0625,37.1875,hit,7.57089044281,87.568862319,1
site-b-try-03,site-b,2,4,20.4375,37.1875,hit,7.45105653291,82.0367743969,1
site-b-try-03,site-b,3,4,28.8125,37.1875,hit,6.88865953393,79.6530526876,1
site-b-try-03,site-b,4,4,37.1875,37.1875,hit,8.53587196669,78.3997977972,1
site-b-try-03,site-b,5,4,45.5625,37.1875,hit,8.7910755844,80.5158419609,1
site-b-try-03,site-b,6,4,53.9375,37.1875,hit,8.75794503238,82.777384758,1
site-b-try-03,site-b,7,4,62.3125,37.1875,hit,8.84938239651,85.6944935322,1
site-b-try-03,site-b,8,4,70.6875,37.1875,hit,9.46198129705,88.1281173229,1
site-b-try-03,site-b,9,4,79.0625,37.1875,hit,12.0251994182,89.1171382666,1
site-b-try-03,site-b,10,4,87.4375,37.1875,hit,13.277765764,92.273840785,1
site-b-try-03,site-b,11,4,95.8125,37.1875,hit,13.810407606,91.8697966337,1
site-b-try-03,site-b,12,4,104.1875,37.1875,hit,15.3256799979,87.5629448891,1
site-b-try-03,site-b,13,4,112.5625,37.1875,hit,17.333056137,79.7142213583,1
site-b-try-03,site-b,14,4,120.9375,37.1875,hit,12.3989099476,83.8771576881,1
site-b-try-03,site-b,15,4,129.3125,37.1875,hit,15.3166472628,84.9557693005,1
site-b-try-03,site-b,0,5,3.6875,45.5625,hit,4.65774442781,160.5988307,1
site-b-try-03,site-b,1,5,12.0625,45.5625,hit,4.29237602399,158.871805191,1
site-b-try-03,site-b,2,5,20.4375,45.5625,hit,4.11346712285,156.669229507,1
site-b-try-03,site-b,3,5,28.8125,45.5625,hit,3.60058784113,154.780528784,1
site-b-try-03,site-b,4,5,37.1875,45.5625,hit,3.99967047249,154.07305932,1
site-b-try-03,site-b,5,5,45.5625,45.5625,hit,4.06218675264,154.245581865,1
site-b-try-03,site-b,6,5,53.9375,45.5625,hit,4.23727893364,154.825034142,1
site-b-try-03,site-b,7,5,62.3125,45.5625,hit,4.08852958666,156.694535017,1
site-b-try-03,site-b,8,5,70.6875,45.5625,hit,4.43632620208,158.71839571,1
site-b-try-03,site-b,9,5,79.0625,45.5625,hit,4.97843040863,162.460199356,1
site-b-try-03,site-b,10,5,87.4375,45.5625,hit,5.96465100174,164.91489625,1
site-b-try-03,site-b,11,5,95.8125,45.5625,hit,5.75248616238,167.92676425,1
site-b-try-03,site-b,12,5,104.1875,45.5625,hit,4.37547123999,160.722302914,1
site-b-try-03,site-b,13,5,112.5625,45.5625,hit,4.31641434692,159.496676207,1
site-b-try-03,site-b,14,5,120.9375,45.5625,hit,4.31740279769,160.834642172,1
site-b-try-03,site-b,15,5,129.3125,45.5625,hit,6.02653016267,166.821924925,1
site-b-try-03,site-b,0,6,3.6875,53.9375,hit,3.3601627821,216.608046532,1
site-b-try-03,site-b,1,6,12.0625,53.9375,hit,3.2549823966,215.787718534,1
site-b-try-03,site-b,2,6,20.4375,53.9375,hit,3.07908026649,214.411040068,1
site-b-try-03,site-b,3,6,28.8125,53.9375,hit,2.71158020597,213.317597628,1
site-b-try-03,site-b,4,6,37.1875,53.9375,hit,2.83012234375,212.767553091,1
site-b-try-03,site-b,5,6,45.5625,53.9375,hit,3.14531821517,212.408543348,1
site-b-try-03,site-b,6,6,53.9375,53.9375,hit,3.07885999345,212.491941452,1
site-b-try-03,site-b,7,6,62.3125,53.9375,hit,3.24079880822,213.428469181,1
site-b-try-03,site-b,8,6,70.6875,53.9375,hit,2.97126797484,215.051419497,1
site-b-try-03,site-b,9,6,79.0625,53.9375,hit,2.53769676969,216.538796902,1
site-b-try-03,site-b,10,6,87.4375,53.9375,hit,2.43050973926,217.261991978,1
site-b-try-03,site-b,11,6,95.8125,53.9375,hit,2.50479816329,216.873167753,1
site-b-try-03,site-b,12,6,104.1875,53.9375,hit,2.86139554551,216.408809185,1
site-b-try-03,site-b,13,6,112.5625,53.9375,hit,3.35840617635,216.595285416,1
site-b-try-03,site-b,14,6,120.9375,53.9375,hit,3.21443206457,217.85628581,1
site-b-try-03,site-b,15,6,129.3125,53.9375,hit,3.23134303545,217.670744896,1
site-b-try-03,site-b,0,7,3.6875,62.3125,hit,3.07801443788,259.231088161,1
site-b-try-03,site-b,1,7,12.0625,62.3125,hit,2.94082260913,258.706851482,1
site-b-try-03,site-b,2,7,20.4375,62.3125,hit,2.82888387495,257.541333675,1
site-b-try-03,site-b,3,7,28.8125,62.3125,hit,2.91864201246,256.135827303,1
site-b-try-03,site-b,4,7,37.1875,62.3125,hit,3.03286734679,255.653762579,1
site-b-try-03,site-b,5,7,45.5625,62.3125,hit,3.0803008492,255.673577785,1
site-b-try-03,site-b,6,7,53.9375,62.3125,hit,3.0576262186,256.034339428,1
site-b-try-03,site-b,7,7,62.3125,62.3125,hit,3.0689634389,256.774929523,1
site-b-try-03,site-b,8,7,70.6875,62.3125,hit,3.06917187394,257.70761919,1
site-b-try-03,site-b,9,7,79.0625,62.3125,hit,3.00023666776,259.059120178,1
site-b-try-03,site-b,10,7,87.4375,62.3125,hit,2.97239931924,259.28168726,1
site-b-try-03,site-b,11,7,95.8125,62.3125,hit,2.98757136038,258.413870335,1
site-b-try-03,site-b,12,7,104.1875,62.3125,hit,3.04475247541,257.934871674,1
site-b-try-03,site-b,13,7,112.5625,62.3125,hit,3.08679129622,257.8097229,1
site-b-try-03,site-b,14,7,120.9375,62.3125,hit,3.05456560254,258.990056515,1
site-b-try-03,site-b,15,7,129.3125,62.3125,hit,3.05950785566,259.21487236,1
site-c-try-02,site-c,0,0,3.6875,3.6875,pole_excluded,,,0
site-c-try-02,site-c,1,0,12.0625,3.6875,pole_excluded,,,0
site-c-try-02,site-c,2,0,20.4375,3.6875,pole_excluded,,,0
site-c-try-02,site-c,3,0,28.8125,3.6875,pole_excluded,,,0
site-c-try-02,site-c,4,0,37.1875,3.6875,pole_excluded,,,0
site-c-try-02,site-c,5,0,45.5625,3.6875,pole_excluded,,,0
site-c-try-02,site-c,6,0,53.9375,3.6875,pole_excluded,,,0
site-c-try-02,site-c,7,0,62.3125,3.6875,pole_excluded,,,0
site-c-try-02,site-c,8,0,70.6875,3.6875,pole_excluded,,,0
site-c-try-02,site-c,9,0,79.0625,3.6875,pole_excluded,,,0
site-c-try-02,site-c,10,0,87.4375,3.6875,pole_excluded,,,0
site-c-try-02,site-c,11,0,95.8125,3.6875,pole_excluded,,,0
site-c-try-02,site-c,12,0,104.1875,3.6875,pole_excluded,,,0
site-c-try-02,site-c,13,0,112.5625,3.6875,pole_excluded,,,0
site-c-try-02,site-c,14,0,120.9375,3.6875,pole_excluded,,,0
site-c-try-02,site-c,15,0,129.3125,3.6875,pole_excluded,,,0
site-c-try-02,site-c,0,1,3.6875,12.0625,no_hit,,,0
site-c-try-02,site-c,1,1,12.0625,12.0625,hit,37.874585536,39.8343402147,0
site-c-try-02,site-c,2,1,20.4375,12.0625,hit,33.9588362987,42.4251561761,0
site-c-try-02,site-c,3,1,28.8125,12.0625,hit,35.7674035401,42.3487872481,0
site-c-try-02,site-c,4,1,37.1875,12.0625,no_hit,,,0
site-c-try-02,site-c,5,1,45.5625,12.0625,no_hit,,,0
site-c-try-02,site-c,6,1,53.9375,12.0625,no_hit,,,0
site-c-try-02,site-c,7,1,62.3125,12.0625,no_hit,,,0
site-c-try-02,site-c,8,1,70.6875,12.0625,no_hit,,,0
site-c-try-02,site-c,9,1,79.0625,12.0625,no_hit,,,0
site-c-try-02,site-c,10,1,87.4375,12.0625,no_hit,,,0
site-c-try-02,site-c,11,1,95.8125,12.0625,no_hit,,,0
site-c-try-02,site-c,12,1,104.1875,12.0625,no_hit,,,0
site-c-try-02,site-c,13,1,112.5625,12.0625,no_hit,,,0
site-c-try-02,site-c,14,1,120.9375,12.0625,no_hit,,,0
site-c-try-02,site-c,15,1,129.3125,12.0625,no_hit,,,0
site-c-try-02,site-c,0,2,3.6875,20.4375,hit,34.5298668832,43.9185311794,0
site-c-try-02,site-c,1,2,12.0625,20.4375,hit,25.1290578111,51.1782435179,0
site-c-try-02,site-c,2,2,20.4375,20.4375,hit,22.7609327784,53.4854162931,0
site-c-try-02,site-c,3,2,28.8125,20.4375,hit,23.9490522747,51.9065856934,0
site-c-try-02,site-c,4,2,37.1875,20.4375,no_hit,,,0
site-c-try-02,site-c,5,2,45.5625,20.4375,no_hit,,,0
site-c-try-02,site-c,6,2,53.9375,20.4375,no_hit,,,0
site-c-try-02,site-c,7,2,62.3125,20.4375,no_hit,,,0
site-c-try-02,site-c,8,2,70.6875,20.4375,no_hit,,,0
site-c-try-02,site-c,9,2,79.0625,20.4375,hit,39.559785291,28.547267884,0
site-c-try-02,site-c,10,2,87.4375,20.4375,hit,39.8640724601,27.4881904125,0
site-c-try-02,site-c,11,2,95.8125,20.4375,no_hit,,,0
site-c-try-02,site-c,12,2,104.1875,20.4375,no_hit,,,0
site-c-try-02,site-c,13,2,112.5625,20.4375,hit,36.2914976588,34.9813593626,0
site-c-try-02,site-c,14,2,120.9375,20.4375,hit,32.7879312836,38.2564427257,0
site-c-try-02,site-c,15,2,129.3125,20.4375,hit,34.4118012499,39.0918332338,0
site-c-try-02,site-c,0,3,3.6875,28.8125,hit,29.0278938328,48.4610729814,0
site-c-try-02,site-c,1,3,12.0625,28.8125,hit,21.4841729753,56.790892899,0
site-c-try-02,site-c,2,3,20.4375,28.8125,hit,19.364536117,59.5709524751,1
site-c-try-02,site-c,3,3,28.8125,28.8125,hit,20.3846034607,58.3509426117,0
site-c-try-02,site-c,4,3,37.1875,28.8125,hit,68.0542316299,19.5853281617,0
site-c-try-02,site-c,5,3,45.5625,28.8125,hit,69.3540590269,19.5566126704,0
site-c-try-02,site-c,6,3,53.9375,28.8125,hit,66.0189047824,19.0980733037,0
site-c-try-02,site-c,7,3,62.3125,28.8125,hit,47.8208030931,20.2705232203,0
site-c-try-02,site-c,8,3,70.6875,28.8125,no_hit,,,0
site-c-try-02,site-c,9,3,79.0625,28.8125,hit,33.5187102663,32.7413928509,0
site-c-try-02,site-c,10,3,87.4375,28.8125,hit,33.2799160471,32.5215508342,0
site-c-try-02,site-c,11,3,95.8125,28.8125,hit,79.1155582325,15.612936914,0
site-c-try-02,site-c,12,3,104.1875,28.8125,hit,89.3370714424,14.4377019405,0
site-c-try-02,site-c,13,3,112.5625,28.8125,hit,30.7326562185,40.9848814607,0
site-c-try-02,site-c,14,3,120.9375,28.8125,hit,27.8001897004,43.6671651006,0
site-c-try-02,site-c,15,3,129.3125,28.8125,hit,29.1933869214,44.6947303414,0
site-c-try-02,site-c,0,4,3.6875,37.1875,hit,28.9865574607,49.0890966654,0
site-c-try-02,site-c,1,4,12.0625,37.1875,hit,21.4792913503,58.0004662871,0
site-c-try-02,site-c,2,4,20.4375,37.1875,hit,19.1240880941,60.7623888254,1
site-c-try-02,site-c,3,4,28.8125,37.1875,hit,20.2326089971,59.2970840335,0
site-c-try-02,site-c,4,4,37.1875,37.1875,hit,53.1157629149,33.9166523814,0
site-c-try-02,site-c,5,4,45.5625,37.1875,hit,48.0577085172,34.3452602625,0
site-c-try-02,site-c,6,4,53.9375,37.1875,hit,43.1529499695,35.1456121206,0
site-c-try-02,site-c,7,4,62.3125,37.1875,hit,45.6701187871,34.295147419,0
site-c-try-02,site-c,8,4,70.6875,37.1875,hit,16.730431333,48.8772559166,1
site-c-try-02,site-c,9,4,79.0625,37.1875,hit,15.0604126661,36.9358837008,1
site-c-try-02,site-c,10,4,87.4375,37.1875,hit,15.1240122816,38.4215468764,1
site-c-try-02,site-c,11,4,95.8125,37.1875,hit,81.7055491957,22.1493031085,0
site-c-try-02,site-c,12,4,104.1875,37.1875,hit,60.3872893953,18.817771703,0
site-c-try-02,site-c,13,4,112.5625,37.1875,hit,30.6003298074,42.5850014091,0
site-c-try-02,site-c,14,4,120.9375,37.1875,hit,27.815766893,46.0368475914,0
site-c-try-02,site-c,15,4,129.3125,37.1875,hit,29.1037554946,46.4224407673,0
site-c-try-02,site-c,0,5,3.6875,45.5625,hit,19.1774635935,58.4293776155,1
site-c-try-02,site-c,1,5,12.0625,45.5625,hit,18.9740110399,60.8802897334,1
site-c-try-02,site-c,2,5,20.4375,45.5625,hit,18.9846102075,61.6514310241,1
site-c-try-02,site-c,3,5,28.8125,45.5625,hit,19.1065046101,60.3884657025,1
site-c-try-02,site-c,4,5,37.1875,45.5625,hit,18.850532105,56.9407138228,1
site-c-try-02,site-c,5,5,45.5625,45.5625,hit,12.5985171476,112.980558038,1
site-c-try-02,site-c,6,5,53.9375,45.5625,hit,12.7710246757,110.986488104,1
site-c-try-02,site-c,7,5,62.3125,45.5625,hit,11.324258406,110.532105446,1
site-c-try-02,site-c,8,5,70.6875,45.5625,hit,9.73101790618,101.484265685,1
site-c-try-02,site-c,9,5,79.0625,45.5625,hit,9.8101231952,102.699040771,1
site-c-try-02,site-c,10,5,87.4375,45.5625,hit,9.75909362361,104.594859838,1
site-c-try-02,site-c,11,5,95.8125,45.5625,hit,9.80651507651,105.781651378,1
site-c-try-02,site-c,12,5,104.1875,45.5625,hit,9.91867410753,53.4732596278,1
site-c-try-02,site-c,13,5,112.5625,45.5625,hit,19.4861940636,47.5024883151,1
site-c-try-02,site-c,14,5,120.9375,45.5625,hit,30.2409154498,48.2931994796,0
site-c-try-02,site-c,15,5,129.3125,45.5625,hit,29.3921190325,51.0347957015,0
site-c-try-02,site-c,0,6,3.6875,53.9375,hit,8.36598375353,156.842273712,1
site-c-try-02,site-c,1,6,12.0625,53.9375,hit,8.36191699161,159.335227489,1
site-c-try-02,site-c,2,6,20.4375,53.9375,hit,8.35760547991,160.176793575,1
site-c-try-02,site-c,3,6,28.8125,53.9375,hit,8.55081130713,161.981146097,1
site-c-try-02,site-c,4,6,37.1875,53.9375,hit,8.54784030853,156.792829514,1
site-c-try-02,site-c,5,6,45.5625,53.9375,hit,8.54616086834,154.408720732,1
site-c-try-02,site-c,6,6,53.9375,53.9375,hit,8.36014193316,152.942171812,1
site-c-try-02,site-c,7,6,62.3125,53.9375,hit,8.36183339889,152.859685659,1
site-c-try-02,site-c,8,6,70.6875,53.9375,hit,7.76501353286,152.870670557,1
site-c-try-02,site-c,9,6,79.0625,53.9375,hit,7.10474240382,149.152163744,1
site-c-try-02,site-c,10,6,87.4375,53.9375,hit,6.84292276569,147.560685396,1
site-c-try-02,site-c,11,6,95.8125,53.9375,hit,6.97535686838,148.269515753,1
site-c-try-02,site-c,12,6,104.1875,53.9375,hit,7.52731583356,152.761285067,1
site-c-try-02,site-c,13,6,112.5625,53.9375,hit,8.37069366019,154.910455465,1
site-c-try-02,site-c,14,6,120.9375,53.9375,hit,8.37113422822,154.948439598,1
site-c-try-02,site-c,15,6,129.3125,53.9375,hit,8.36920479475,155.275389194,1
site-c-try-02,site-c,0,7,3.6875,62.3125,hit,7.24379777403,185.025830746,1
site-c-try-02,site-c,1,7,12.0625,62.3125,hit,7.23878435754,185.792921066,1
site-c-try-02,site-c,2,7,20.4375,62.3125,hit,7.22738161903,185.605938673,1
site-c-try-02,site-c,3,7,28.8125,62.3125,hit,7.21131566075,185.197700262,1
site-c-try-02,site-c,4,7,37.1875,62.3125,hit,7.19307773622,184.576287985,1
site-c-try-02,site-c,5,7,45.5625,62.3125,hit,7.17557108727,183.045001268,1
site-c-try-02,site-c,6,7,53.9375,62.3125,hit,7.16129825958,181.354007959,1
site-c-try-02,site-c,7,7,62.3125,62.3125,hit,7.15249144418,180.361829519,1
site-c-try-02,site-c,8,7,70.6875,62.3125,hit,7.15033606573,180.363329649,1
site-c-try-02,site-c,9,7,79.0625,62.3125,hit,7.15523652343,180.299351454,1
site-c-try-02,site-c,10,7,87.4375,62.3125,hit,7.16646078401,180.787797451,1
site-c-try-02,site-c,11,7,95.8125,62.3125,hit,7.18228801881,181.238891125,1
site-c-try-02,site-c,12,7,104.1875,62.3125,hit,7.20042500823,181.15527916,1
site-c-try-02,site-c,13,7,112.5625,62.3125,hit,7.21812220791,180.871611357,1
site-c-try-02,site-c,14,7,120.9375,62.3125,hit,7.23259158658,180.908720016,1
site-c-try-02,site-c,15,7,129.3125,62.3125,hit,7.24161227151,182.625833988,1
site-c-try-03,site-c,0,0,3.6875,3.6875,pole_excluded,,,0
site-c-try-03,site-c,1,0,12.0625,3.6875,pole_excluded,,,0
site-c-try-03,site-c,2,0,20.4375,3.6875,pole_excluded,,,0
site-c-try-03,site-c,3,0,28.8125,3.6875,pole_excluded,,,0
site-c-try-03,site-c,4,0,37.1875,3.6875,pole_excluded,,,0
site-c-try-03,site-c,5,0,45.5625,3.6875,pole_excluded,,,0
site-c-try-03,site-c,6,0,53.9375,3.6875,pole_excluded,,,0
site-c-try-03,site-c,7,0,62.3125,3.6875,pole_excluded,,,0
site-c-try-03,site-c,8,0,70.6875,3.6875,pole_excluded,,,0
site-c-try-03,site-c,9,0,79.0625,3.6875,pole_excluded,,,0
site-c-try-03,site-c,10,0,87.4375,3.6875,pole_excluded,,,0
site-c-try-03,site-c,11,0,95.8125,3.6875,pole_excluded,,,0
site-c-try-03,site-c,12,0,104.1875,3.6875,pole_excluded,,,0
site-c-try-03,site-c,13,0,112.5625,3.6875,pole_excluded,,,0
site-c-try-03,site-c,14,0,120.9375,3.6875,pole_excluded,,,0
site-c-try-03,site-c,15,0,129.3125,3.6875,pole_excluded,,,0
site-c-try-03,site-c,0,1,3.6875,12.0625,no_hit,,,0
site-c-try-03,site-c,1,1,12.0625,12.0625,no_hit,,,0
site-c-try-03,site-c,2,1,20.4375,12.0625,no_hit,,,0
site-c-try-03,site-c,3,1,28.8125,12.0625,no_hit,,,0
site-c-try-03,site-c,4,1,37.1875,12.0625,no_hit,,,0
site-c-try-03,site-c,5,1,45.5625,12.0625,no_hit,,,0
site-c-try-03,site-c,6,1,53.9375,12.0625,no_hit,,,0
site-c-try-03,site-c,7,1,62.3125,12.0625,no_hit,,,0
site-c-try-03,site-c,8,1,70.6875,12.0625,no_hit,,,0
site-c-try-03,site-c,9,1,79.0625,12.0625,hit,23.6047692708,78.3713839054,0
site-c-try-03,site-c,10,1,87.4375,12.0625,hit,13.7100263657,105.88413465,1
site-c-try-03,site-c,11,1,95.8125,12.0625,hit,10.8062885159,111.733277202,1
site-c-try-03,site-c,12,1,104.1875,12.0625,hit,10.237180609,108.245689392,1
site-c-try-03,site-c,13,1,112.5625,12.0625,no_hit,,,0
site-c-try-03,site-c,14,1,120.9375,12.0625,no_hit,,,0
site-c-try-03,site-c,15,1,129.3125,12.0625,no_hit,,,0
site-c-try-03,site-c,0,2,3.6875,20.4375,hit,44.3778917038,33.2926491499,0
site-c-try-03,site-c,1,2,12.0625,20.4375,hit,40.8147337148,33.0858239532,0
site-c-try-03,site-c,2,2,20.4375,20.4375,hit,54.9224473848,28.7259867787,0
site-c-try-03,site-c,3,2,28.8125,20.4375,hit,54.5655604322,39.0353734493,0
site-c-try-03,site-c,4,2,37.1875,20.4375,hit,51.4025055158,36.8842223287,0
site-c-try-03,site-c,5,2,45.5625,20.4375,no_hit,,,0
site-c-try-03,site-c,6,2,53.9375,20.4375,no_hit,,,0
site-c-try-03,site-c,7,2,62.3125,20.4375,no_hit,,,0
site-c-try-03,site-c,8,2,70.6875,20.4375,no_hit,,,0
site-c-try-03,site-c,9,2,79.0625,20.4375,hit,15.7465506665,98.4099968672,1
site-c-try-03,site-c,10,2,87.4375,20.4375,hit,9.11629901841,129.568575621,1
site-c-try-03,site-c,11,2,95.8125,20.4375,hit,7.20961889923,132.850631475,1
site-c-try-03,site-c,12,2,104.1875,20.4375,hit,6.89525672304,129.434009314,1
site-c-try-03,site-c,13,2,112.5625,20.4375,hit,67.3431387736,9.18969553709,0
site-c-try-03,site-c,14,2,120.9375,20.4375,no_hit,,,0
site-c-try-03,site-c,15,2,129.3125,20.4375,hit,91.8346836552,5.69264826924,0
site-c-try-03,site-c,0,3,3.6875,28.8125,hit,32.1018595566,34.0781798065,0
site-c-try-03,site-c,1,3,12.0625,28.8125,hit,34.4526978103,37.8786879182,0
site-c-try-03,site-c,2,3,20.4375,28.8125,hit,46.5919964178,33.5091139674,0
site-c-try-03,site-c,3,3,28.8125,28.8125,hit,46.1808438025,44.2507639527,0
site-c-try-03,site-c,4,3,37.1875,28.8125,hit,43.6831020442,41.3158590198,0
site-c-try-03,site-c,5,3,45.5625,28.8125,no_hit,,,0
site-c-try-03,site-c,6,3,53.9375,28.8125,hit,80.9748937107,13.5621692836,0
site-c-try-03,site-c,7,3,62.3125,28.8125,hit,53.9052629348,26.9139949977,0
site-c-try-03,site-c,8,3,70.6875,28.8125,hit,40.5954539265,34.6749441028,0
site-c-try-03,site-c,9,3,79.0625,28.8125,hit,13.4851721197,104.691090941,1
site-c-try-03,site-c,10,3,87.4375,28.8125,hit,7.7517589008,139.264252663,1
site-c-try-03,site-c,11,3,95.8125,28.8125,hit,6.15223566004,141.973667145,1
site-c-try-03,site-c,12,3,104.1875,28.8125,hit,5.86614575248,137.778135538,1
site-c-try-03,site-c,13,3,112.5625,28.8125,hit,54.5632468954,23.5499382019,0
site-c-try-03,site-c,14,3,120.9375,28.8125,no_hit,,,0
site-c-try-03,site-c,15,3,129.3125,28.8125,hit,71.8909109705,20.30633834,0
site-c-try-03,site-c,0,4,3.6875,37.1875,hit,32.1142285369,39.7296879888,0
site-c-try-03,site-c,1,4,12.0625,37.1875,hit,34.3133856187,40.2772368789,0
site-c-try-03,site-c,2,4,20.4375,37.1875,hit,46.4846429361,36.3706188798,0
site-c-try-03,site-c,3,4,28.8125,37.1875,hit,46.1973006206,45.7561685443,0
site-c-try-03,site-c,4,4,37.1875,37.1875,hit,43.4868823132,45.1430126429,0
site-c-try-03,site-c,5,4,45.5625,37.1875,hit,68.8430026469,49.1642693281,0
site-c-try-03,site-c,6,4,53.9375,37.1875,hit,53.1537434567,55.0926329494,0
site-c-try-03,site-c,7,4,62.3125,37.1875,hit,42.2525930394,52.7018477321,0
site-c-try-03,site-c,8,4,70.6875,37.1875,hit,39.6180815675,46.6941319704,0
site-c-try-03,site-c,9,4,79.0625,37.1875,hit,13.3253950622,102.317466378,1
site-c-try-03,site-c,10,4,87.4375,37.1875,hit,7.77376685729,138.043828249,1
site-c-try-03,site-c,11,4,95.8125,37.1875,hit,6.12759596325,140.781296015,1
site-c-try-03,site-c,12,4,104.1875,37.1875,hit,5.79995543588,134.888977051,1
site-c-try-03,site-c,13,4,112.5625,37.1875,hit,52.5893673112,28.2992778718,0
site-c-try-03,site-c,14,4,120.9375,37.1875,hit,70.3741353956,26.2965184152,0
site-c-try-03,site-c,15,4,129.3125,37.1875,hit,61.1343384486,29.7155022323,0
site-c-try-03,site-c,0,5,3.6875,45.5625,hit,19.3246186053,58.4338959455,1
site-c-try-03,site-c,1,5,12.0625,45.5625,hit,11.92042381,131.878477812,1
site-c-try-03,site-c,2,5,20.4375,45.5625,hit,9.30098949289,138.47641921,1
site-c-try-03,site-c,3,5,28.8125,45.5625,hit,8.15072252752,143.913892031,1
site-c-try-03,site-c,4,5,37.1875,45.5625,hit,7.90456296274,146.969802618,1
site-c-try-03,site-c,5,5,45.5625,45.5625,hit,8.43633044822,144.338329554,1
site-c-try-03,site-c,6,5,53.9375,45.5625,hit,9.85416322966,137.041665792,1
site-c-try-03,site-c,7,5,62.3125,45.5625,hit,12.2093536802,125.445310354,1
site-c-try-03,site-c,8,5,70.6875,45.5625,hit,38.7460082235,68.8135888577,0
site-c-try-03,site-c,9,5,79.0625,45.5625,hit,15.5273717896,93.6837278605,1
site-c-try-03,site-c,10,5,87.4375,45.5625,hit,9.17858297808,127.149989605,1
